id,SalePrice
2735,135071.48045662613
2736,140714.57559889162
2737,121992.76267552645
2738,135852.15504395982
2739,158530.21106805548
2740,136917.21157346817
2741,148062.88700327813
2742,154334.53868203226
2743,151979.67197307613
2744,160351.4900109489
2745,138695.9926772621
2746,138094.48929000538
2747,149650.13836224657
2748,125618.38065398391
2749,128916.21919383555
2750,131538.35180152074
2751,136051.24442817026
2752,197965.87640433141
2753,146904.9513006024
2754,208699.27608265067
2755,133878.38570542168
2756,97679.71190517765
2757,61499.24405342384
2758,87271.38960361149
2759,165358.58004464424
2760,122911.86637221153
2761,143135.5067081188
2762,143721.00802263225
2763,180571.42750209486
2764,152267.38743360242
2765,289201.81842734135
2766,129983.1505712885
2767,88154.01988974429
2768,131682.30644929095
2769,133571.25222218994
2770,137572.52819562427
2771,106190.22353163388
2772,111108.59334982808
2773,165248.62617265532
2774,145494.36358073985
2775,115314.26341252754
2776,142335.461966547
2777,145542.29492546577
2778,100460.38194001542
2779,124281.7014371245
2780,94394.03611029327
2781,94979.46311574249
2782,95937.16801840386
2783,99261.12706267709
2784,122012.8257846099
2785,135853.5346127317
2786,68639.90761606375
2787,125460.7933807289
2788,73583.58474776777
2789,172431.50116354684
2790,94663.65488667085
2791,112128.32836937535
2792,57532.6684117272
2793,164892.0527610219
2794,96414.57481559807
2795,120605.94347919714
2796,101301.0882180079
2797,192855.63423113702
2798,109490.97427264036
2799,114630.51157330215
2800,63830.1932677562
2801,110799.27998066069
2802,130407.39011411052
2803,163109.04991748073
2804,134956.39690935993
2805,101549.63443923237
2806,82771.5818919866
2807,158820.9351215079
2808,149310.1449725685
2809,133498.78607050804
2810,125263.85561805968
2811,164585.26109208429
2812,163474.68866135064
2813,153916.9750936373
2814,153635.57663363265
2815,97849.97194169358
2816,237636.4102147992
2817,154186.62940646612
2818,132038.55274552913
2819,161422.838647569
2820,136985.92170144248
2821,107804.4851580159
2822,198489.63137716422
2823,313388.42830242694
2824,176332.54074150498
2825,154732.32515587378
2826,130724.82823734407
2827,134671.01743628894
2828,214692.18444605247
2829,211551.64841520807
2830,228481.9570815782
2831,176675.86604783798
2832,245310.76381523127
2833,304503.34522214194
2834,215660.51549729524
2835,223540.36683336162
2836,193575.25715412002
2837,154967.99260492972
2838,151824.82935778258
2839,176915.2920545441
2840,205422.34312625404
2841,203906.4642637379
2842,230065.58918468666
2843,148788.3455005773
2844,164539.54097680448
2845,124884.37743105632
2846,208553.26420844937
2847,206092.81330775126
2848,213452.60004945588
2849,196583.9955351556
2850,285278.09643915383
2851,215902.07422874565
2852,240397.5621251818
2853,236357.23550410414
2854,138031.90845327015
2855,199440.40528666004
2856,199199.19714576128
2857,188159.19034064957
2858,202595.34315530147
2859,114110.31410593295
2860,124045.72856003736
2861,125258.52584304947
2862,186506.71506830858
2863,128444.94180145691
2864,242543.25846598935
2865,142770.4002783811
2866,139766.03750195596
2867,99092.4265979816
2868,93669.217522736
2869,100953.35542897088
2870,122134.88971446942
2871,82501.37394612943
2872,46979.11059063109
2873,95931.09271371737
2874,140212.1918637234
2875,113643.88783780742
2876,160816.95502039703
2877,146635.24167708823
2878,164603.77672286087
2879,135838.96000640857
2880,100575.03478945525
2881,144798.8281106808
2882,174287.2406112321
2883,193364.3026079132
2884,200488.49412861257
2885,190090.2440983195
2886,227831.17966397005
2887,97254.44939205902
2888,138573.583319201
2889,56472.63683054462
2890,80765.1394241701
2891,134687.4690184798
2892,44739.71681556188
2893,71011.52675105476
2894,57139.674407491766
2895,324100.04546928545
2896,286100.24320204224
2897,207974.34972540394
2898,147244.8283599274
2899,210847.02383532672
2900,155584.2245165409
2901,213631.8863919261
2902,184921.56135752768
2903,338248.0089407145
2904,345679.1610467342
2905,86912.98597122377
2906,197627.16865446387
2907,113910.1518178797
2908,130866.92911167609
2909,150216.29754579713
2910,74948.95874052991
2911,82262.59707518778
2912,147587.67963702604
2913,81653.528769399
2914,80086.54351744552
2915,87032.46750378459
2916,86238.51878256451
2917,167935.6978619429
2918,118837.79018422766
2919,219083.65120388134
